game_id,episode,act,rank,date,agent,map,outcome,round_wins,round_losses,kills,deaths,assists,kdr,avg_dmg_delta,headshot_pct,avg_dmg,acs,num_frag,role,win_loss_margin,performance
1820,7,3,Platinum 1,03/04/2026,KAY/O,Sunset,Draw,14,14,4,15,5,0.2666666666666666,-48,50,68,147,9,Initiator,0,4
1174,9,2,Platinum 3,8/7/2024,Omen,Breeze,Loss,4,15,14,18,8,0.7777777777777778,12,13,26,116,4,Controller,-11,1
462,7,3,Platinum 3,11/16/2023,Cypher,Split,Loss,11,13,22,19,7,1.1578947368421053,27,26,172,283,1,Sentinel,-2,7
87,6,3,Gold 2,5/17/2023,Cypher,Split,Loss,13,15,18,22,5,0.8181818181818182,-19,18,122,192,3,Sentinel,-2,5
640,8,2,Ascendant 2,3/21/2024,Cypher,Sunset,Win,13,6,11,11,4,1.0,4,25,111,159,5,Sentinel,7,6
606,8,1,Ascendant 1,3/3/2024,Cypher,Icebox,Win,13,1,3,7,2,0.4285714285714285,-30,6,52,80,5,Sentinel,12,6
559,8,1,Platinum 3,2/3/2024,Cypher,Icebox,Loss,11,13,22,17,3,1.2941176470588236,17,40,151,239,1,Sentinel,-2,6
669,8,3,Diamond 3,5/21/2024,Cypher,Bind,Loss,4,13,8,17,3,0.4705882352941176,-50,23,102,158,3,Sentinel,-9,2
855,9,2,Diamond 3,8/31/2024,Killjoy,Lotus,Win,13,9,23,10,3,2.3,85,20,184,280,1,Sentinel,4,9
300,7,1,Platinum 3,7/20/2023,Cypher,Lotus,Win,13,4,14,9,3,1.5555555555555556,3,25,196,308,2,Sentinel,9,10
81,6,3,Gold 3,5/9/2023,Killjoy,Bind,Loss,9,13,12,17,1,0.7058823529411765,-49,20,84,136,5,Sentinel,-4,3
380,7,1,Platinum 3,8/24/2023,Cypher,Bind,Loss,8,13,15,15,1,1.0,0,54,117,194,2,Sentinel,-5,4
648,8,2,Ascendant 2,3/22/2024,Viper,Icebox,Win,15,13,23,19,13,1.2105263157894737,19,29,147,238,2,Controller,2,7
316,7,1,Platinum 3,7/26/2023,Cypher,Bind,Win,13,6,14,12,6,1.1666666666666667,44,15,144,215,4,Sentinel,7,8
851,9,1,Diamond 3,8/19/2024,Killjoy,Haven,Win,13,10,18,16,3,1.125,35,38,159,233,2,Sentinel,3,7
202,6,3,Platinum 3,6/21/2023,Cypher,Haven,Win,13,9,19,11,7,1.7272727272727273,53,25,152,228,2,Sentinel,4,7
612,8,2,Ascendant 1,3/8/2024,Cypher,Split,Win,13,9,18,10,9,1.8,45,19,147,223,3,Sentinel,4,7
586,8,1,Diamond 3,2/17/2024,Cypher,Sunset,Win,13,8,17,11,7,1.5454545454545454,73,29,170,250,2,Sentinel,5,8
168,6,3,Platinum 2,6/6/2023,Cypher,Fracture,Win,13,11,13,20,13,0.65,-27,12,105,160,5,Sentinel,2,5
494,7,3,Diamond 2,12/4/2023,Cypher,Breeze,Win,13,6,22,9,3,2.4444444444444446,105,22,195,296,2,Sentinel,7,10
152,6,3,Platinum 2,6/2/2023,Cypher,Pearl,Win,13,7,15,11,10,1.3636363636363635,40,6,146,222,2,Sentinel,6,8
830,9,1,Diamond 3,8/14/2024,Cypher,Bind,Loss,11,13,22,13,2,1.6923076923076923,30,42,152,234,2,Sentinel,-2,6
1356,9,2,Platinum 1,5/17/2023,KAY/O,Lotus,Win,10,7,8,4,8,2.0,-16,32,9,136,3,Initiator,3,5
631,8,2,Ascendant 2,3/17/2024,Cypher,Ascent,Loss,2,13,7,13,0,0.5384615384615384,-38,14,100,150,3,Sentinel,-11,2
1016,8,3,Gold 2,3/10/2024,Vyse,Abyss,Loss,2,13,14,19,6,0.7368421052631579,-39,26,16,140,2,Sentinel,-11,1
1212,8,1,Placement,7/31/2023,Astra,Fracture,Win,10,6,7,9,4,0.7777777777777778,6,61,120,289,8,Controller,4,9
874,9,2,Ascendant 1,9/12/2024,Killjoy,Ascent,Win,13,11,19,18,3,1.0555555555555556,-5,28,132,207,3,Sentinel,2,6
543,8,1,Platinum 1,1/26/2024,Cypher,Lotus,Loss,7,13,16,15,4,1.0666666666666669,-14,27,132,223,1,Sentinel,-6,5
392,7,2,Diamond 1,9/1/2023,Killjoy,Breeze,Loss,8,13,17,15,3,1.1333333333333333,51,19,182,248,2,Sentinel,-5,5
904,9,2,Ascendant 1,9/20/2024,Cypher,Abyss,Win,13,2,12,7,5,1.7142857142857142,24,13,129,210,4,Sentinel,11,9
121,6,3,Gold 3,5/22/2023,Cypher,Bind,Loss,11,13,12,15,4,0.8,-24,7,88,140,4,Sentinel,-2,4
487,7,3,Diamond 1,12/1/2023,Killjoy,Split,Loss,11,13,11,15,4,0.7333333333333333,-9,8,110,152,5,Sentinel,-2,4
590,8,1,Diamond 3,2/25/2024,Cypher,Split,Loss,11,13,14,15,1,0.9333333333333332,13,39,111,163,4,Sentinel,-2,4
269,7,1,Platinum 1,7/14/2023,Killjoy,Ascent,Loss,9,13,9,18,2,0.5,-73,12,95,144,5,Sentinel,-4,3
549,8,1,Platinum 2,2/2/2024,Cypher,Bind,Loss,9,13,22,15,5,1.4666666666666666,67,35,186,283,1,Sentinel,-4,7
374,7,1,Diamond 1,8/23/2023,Cypher,Fracture,Loss,12,14,15,19,11,0.7894736842105263,-10,12,130,193,4,Sentinel,-2,5
849,9,1,Diamond 3,8/18/2024,Cypher,Bind,Loss,5,13,5,16,3,0.3125,-69,44,75,94,5,Sentinel,-8,1
180,6,3,Platinum 2,6/14/2023,Cypher,Pearl,Win,13,8,21,13,4,1.6153846153846154,48,13,165,258,1,Sentinel,5,8
770,9,1,Diamond 3,7/24/2024,Cypher,Haven,Loss,12,14,21,18,5,1.1666666666666667,44,30,174,258,2,Sentinel,-2,6
913,9,2,Ascendant 1,9/22/2024,Cypher,Bind,Win,13,6,11,10,7,1.1,-13,24,98,157,4,Sentinel,7,6
1583,7,2,Gold 2,03/14/2026,Brimstone,Abyss,Win,13,7,12,16,5,0.75,0,82,76,30,5,Controller,6,3
1841,9,1,Diamond 1,9/27/2024,Cypher,Abyss,Loss,7,10,14,5,10,2.8,17,18,245,296,7,Sentinel,-3,7
221,6,3,Platinum 3,6/26/2023,Cypher,Bind,Loss,10,13,13,19,7,0.6842105263157895,-20,12,120,179,5,Sentinel,-3,4
891,9,2,Ascendant 1,9/15/2024,Killjoy,Icebox,Win,13,10,15,13,3,1.1538461538461535,8,45,108,161,4,Sentinel,3,5
980,9,3,Diamond 3,10/30/2024,Cypher,Abyss,Loss,8,13,9,18,4,0.5,-41,26,107,141,5,Sentinel,-5,3
518,7,3,Diamond 3,1/2/2024,Cypher,Sunset,Loss,6,13,10,15,8,0.6666666666666666,20,15,145,190,4,Sentinel,-7,4
53,6,3,Gold 2,5/4/2023,Cypher,Bind,Win,13,11,16,17,8,0.9411764705882352,12,9,150,212,4,Sentinel,2,6
824,9,1,Diamond 3,8/13/2024,Killjoy,Icebox,Loss,6,13,15,13,1,1.1538461538461535,6,20,140,200,2,Sentinel,-7,4
521,7,3,Diamond 3,1/4/2024,Cypher,Lotus,Win,11,2,11,4,0,2.75,58,33,137,191,2,Sentinel,9,8
332,7,1,Platinum 3,7/29/2023,Killjoy,Haven,Loss,7,13,21,15,0,1.4,37,19,171,286,1,Sentinel,-6,6
1204,9,1,Diamond 2,7/24/2023,KAY/O,Ascent,Draw,13,13,11,5,1,2.2,-16,22,238,191,10,Initiator,0,5
276,7,1,Gold 3,7/16/2023,Killjoy,Pearl,Loss,12,14,18,19,7,0.9473684210526316,32,13,157,229,3,Sentinel,-2,6
544,8,1,Platinum 2,1/26/2024,Cypher,Sunset,Win,14,12,17,17,13,1.0,38,22,156,207,4,Sentinel,2,6
837,9,1,Diamond 2,8/15/2024,Killjoy,Haven,Win,13,11,18,13,1,1.3846153846153846,42,44,152,218,4,Sentinel,2,6
629,8,2,Ascendant 2,3/16/2024,Cypher,Breeze,Win,13,3,13,8,2,1.625,35,44,136,221,3,Sentinel,10,9
833,9,1,Diamond 2,8/14/2024,Cypher,Abyss,Loss,14,16,33,17,5,1.9411764705882355,81,40,192,307,1,Sentinel,-2,8
335,7,1,Platinum 3,7/30/2023,Killjoy,Ascent,Win,13,9,20,13,6,1.5384615384615383,63,18,181,268,2,Sentinel,4,8
238,7,1,Gold 3,7/6/2023,Killjoy,Ascent,Loss,6,13,14,15,2,0.9333333333333332,-17,15,144,211,2,Sentinel,-7,4
182,6,3,Platinum 2,6/14/2023,Cypher,Lotus,Win,13,8,21,16,4,1.3125,16,13,161,268,1,Sentinel,5,8
763,9,1,Diamond 2,7/21/2024,Cypher,Haven,Loss,10,13,15,18,2,0.8333333333333334,-26,24,124,197,3,Sentinel,-3,5
191,6,3,Platinum 3,6/17/2023,Cypher,Lotus,Win,13,5,20,8,4,2.5,100,31,191,300,1,Sentinel,8,10
683,8,3,Diamond 3,6/2/2024,Cypher,Sunset,Loss,10,13,17,15,3,1.1333333333333333,8,27,124,187,3,Sentinel,-3,4
566,8,1,Diamond 1,2/4/2024,Cypher,Ascent,Win,13,8,20,11,4,1.818181818181818,55,40,156,235,2,Sentinel,5,8
475,7,3,Diamond 2,11/25/2023,Cypher,Lotus,Loss,10,13,16,16,2,1.0,0,18,112,170,2,Sentinel,-3,4
575,8,1,Diamond 2,2/9/2024,Cypher,Split,Win,13,2,15,6,0,2.5,42,27,145,237,2,Sentinel,11,9
1200,6,1,Gold 3,5/28/2023,Vyse,Fracture,Loss,1,5,7,1,7,7.0,47,96,109,43,4,Sentinel,-4,1
459,7,3,Diamond 1,11/16/2023,Killjoy,Haven,Loss,8,13,19,16,3,1.1875,28,26,184,261,1,Sentinel,-5,6
1863,8,2,Silver 3,6/8/2024,Killjoy,Icebox,Loss,1,7,16,16,10,1.0,33,72,144,269,2,Sentinel,-6,6
652,8,2,Ascendant 2,3/23/2024,Cypher,Ascent,Loss,11,13,11,17,2,0.6470588235294118,-9,29,111,147,5,Sentinel,-2,4
23,6,2,Silver 3,4/21/2023,Cypher,Haven,Win,13,5,14,11,7,1.2727272727272727,2,5,127,206,4,Sentinel,8,8
130,6,3,Platinum 1,5/24/2023,Cypher,Split,Loss,10,13,16,16,7,1.0,30,8,171,236,2,Sentinel,-3,6
33,6,3,Gold 1,4/28/2023,Cypher,Haven,Loss,12,14,15,18,7,0.8333333333333334,-29,14,103,156,3,Sentinel,-2,4
122,6,3,Gold 3,5/22/2023,Cypher,Lotus,Loss,10,13,20,16,5,1.25,5,10,140,231,2,Sentinel,-3,6
963,9,3,Ascendant 1,10/24/2024,Vyse,Sunset,Loss,4,13,9,15,0,0.6,-54,32,94,155,4,Sentinel,-9,2
961,9,3,Ascendant 1,10/24/2024,Cypher,Haven,Win,13,10,15,14,6,1.0714285714285714,2,40,116,175,4,Sentinel,3,6
49,6,3,Gold 2,5/4/2023,Cypher,Lotus,Loss,5,13,18,16,4,1.125,22,10,165,275,1,Sentinel,-8,5
1874,8,2,Platinum 2,6/20/2024,Viper,Pearl,Win,8,3,10,19,9,0.5263157894736842,7,89,160,289,0,Controller,5,9
583,8,1,Diamond 3,2/16/2024,Cypher,Split,Loss,8,13,16,17,7,0.9411764705882352,16,36,156,234,3,Sentinel,-5,5
352,7,1,Diamond 1,8/19/2023,Killjoy,Pearl,Win,14,12,22,21,5,1.0476190476190477,13,15,157,250,2,Sentinel,2,7
267,7,1,Platinum 1,7/14/2023,Killjoy,Split,Win,13,8,14,13,0,1.0769230769230769,7,11,117,171,3,Sentinel,5,6
1537,9,2,Placement,6/3/2023,Vyse,Haven,Win,9,7,2,2,4,1.0,-4,56,178,6,0,Sentinel,2,1
671,8,3,Ascendant 1,5/23/2024,Cypher,Sunset,Win,13,6,11,14,4,0.7857142857142857,-40,15,97,160,4,Sentinel,7,6
232,7,1,Gold 2,7/5/2023,Killjoy,Haven,Loss,5,13,10,15,4,0.6666666666666666,-7,11,125,170,3,Sentinel,-8,3
1349,7,1,Ascendant 1,02/18/2026,Breach,Haven,Loss,2,11,7,8,9,0.875,5,57,174,67,6,Initiator,-9,0
981,9,3,Diamond 3,10/31/2024,Cypher,Pearl,Win,13,11,14,16,4,0.875,1,25,131,179,4,Sentinel,2,5
413,7,2,Platinum 3,9/10/2023,Killjoy,Split,Loss,9,13,17,18,6,0.9444444444444444,6,12,156,245,1,Sentinel,-4,6
1218,8,1,Ascendant 2,6/11/2023,KAY/O,Split,Win,4,2,11,13,4,0.8461538461538461,13,85,176,62,0,Initiator,2,3
838,9,1,Diamond 2,8/15/2024,Killjoy,Lotus,Win,13,4,18,6,2,3.0,101,26,185,278,2,Sentinel,9,10
270,7,1,Platinum 1,7/14/2023,Cypher,Fracture,Win,13,10,18,16,6,1.125,12,18,148,224,2,Sentinel,3,7
134,6,3,Gold 3,5/29/2023,Cypher,Ascent,Loss,9,13,12,16,8,0.75,-15,16,114,178,4,Sentinel,-4,4
532,7,3,Diamond 3,1/7/2024,Cypher,Breeze,Win,13,11,15,13,7,1.1538461538461535,36,30,128,184,5,Sentinel,2,6
696,8,3,Ascendant 1,6/8/2024,Cypher,Split,Win,13,9,22,15,3,1.4666666666666666,68,26,201,299,1,Sentinel,4,9
296,7,1,Platinum 2,7/20/2023,Cypher,Bind,Win,15,13,18,19,8,0.9473684210526316,15,21,147,206,3,Sentinel,2,6
190,6,3,Platinum 3,6/17/2023,Cypher,Ascent,Win,13,6,13,8,6,1.625,78,18,140,202,4,Sentinel,7,7
634,8,2,Ascendant 2,3/18/2024,Cypher,Sunset,Loss,9,13,17,16,3,1.0625,-17,46,123,195,2,Sentinel,-4,4
771,9,1,Diamond 3,7/24/2024,Cypher,Sunset,Loss,5,13,8,15,3,0.5333333333333333,-42,25,100,133,4,Sentinel,-8,2
622,8,2,Ascendant 2,3/13/2024,Cypher,Ascent,Win,13,6,18,11,8,1.6363636363636365,48,16,170,261,2,Sentinel,7,9
1699,8,3,Silver 2,3/13/2024,Killjoy,Pearl,Win,14,7,18,18,9,1.0,-28,26,220,73,10,Sentinel,7,4
599,8,1,Diamond 3,3/2/2024,Cypher,Icebox,Loss,6,13,10,16,5,0.625,-53,26,100,171,3,Sentinel,-7,3
719,8,3,Ascendant 1,6/20/2024,Cypher,Bind,Win,13,4,10,7,5,1.4285714285714286,18,26,100,154,4,Sentinel,9,7
595,8,1,Diamond 3,2/29/2024,Cypher,Ascent,Loss,12,14,14,18,10,0.7777777777777778,-15,13,117,177,5,Sentinel,-2,4
626,8,2,Ascendant 2,3/16/2024,Cypher,Sunset,Win,14,12,24,20,6,1.2,10,26,163,273,1,Sentinel,2,8
175,6,3,Platinum 2,6/12/2023,Cypher,Pearl,Win,13,11,17,16,8,1.0625,9,8,130,209,4,Sentinel,2,6
603,8,1,Diamond 3,3/3/2024,Cypher,Bind,Win,13,10,15,14,5,1.0714285714285714,32,22,149,207,3,Sentinel,3,6
1556,9,3,Gold 1,6/24/2024,KAY/O,Icebox,Draw,10,10,4,12,9,0.3333333333333333,50,16,218,235,5,Initiator,0,6
1612,6,2,Silver 2,11/28/2023,Astra,Haven,Win,5,1,8,13,5,0.6153846153846154,-32,32,0,230,8,Controller,4,7
974,9,3,Ascendant 1,10/30/2024,Cypher,Bind,Loss,6,13,8,15,5,0.5333333333333333,-42,32,95,134,5,Sentinel,-7,2
959,9,3,Placement,10/23/2024,Cypher,Pearl,Loss,11,13,25,16,3,1.5625,74,60,190,267,1,Sentinel,-2,7
651,8,2,Ascendant 2,3/22/2024,Cypher,Bind,Win,13,8,25,13,8,1.9230769230769231,54,16,178,314,1,Sentinel,5,10
479,7,3,Diamond 1,11/25/2023,Cypher,Lotus,Loss,7,13,12,17,4,0.7058823529411765,-20,50,126,181,3,Sentinel,-6,4
970,9,3,Diamond 3,10/25/2024,Cypher,Haven,Loss,9,13,15,17,5,0.8823529411764706,-17,48,118,182,2,Sentinel,-4,4
953,9,2,Ascendant 2,10/18/2024,Killjoy,Lotus,Win,13,7,17,14,1,1.2142857142857142,9,30,141,223,3,Sentinel,6,8
35,6,3,Gold 1,5/2/2023,Cypher,Fracture,Loss,6,13,6,17,4,0.3529411764705882,-62,8,87,123,5,Sentinel,-7,2
1918,8,1,Diamond 3,10/30/2024,Viper,Abyss,Win,5,3,18,18,5,1.0,-28,52,184,199,0,Controller,2,6
245,7,1,Gold 3,7/7/2023,Killjoy,Haven,Win,13,6,15,13,3,1.1538461538461535,19,21,158,239,3,Sentinel,7,8
1963,6,3,Silver 3,4/15/2023,Omen,Breeze,Loss,2,4,11,14,6,0.7857142857142857,20,90,28,152,0,Controller,-2,4
1796,9,1,Diamond 3,6/8/2024,Cypher,Lotus,Win,8,7,3,4,2,0.75,23,93,24,1,6,Sentinel,1,1
1249,7,1,Silver 2,11/14/2023,Brimstone,Split,Draw,12,12,5,7,7,0.7142857142857143,34,15,116,170,10,Controller,0,5
1889,7,3,Placement,8/8/2024,Fade,Ascent,Win,8,5,20,11,4,1.818181818181818,24,77,225,197,4,Initiator,3,6
1467,8,3,Diamond 1,9/27/2024,KAY/O,Ascent,Win,8,1,12,15,9,0.8,-18,94,83,32,3,Initiator,7,3
868,9,2,Ascendant 1,9/7/2024,Killjoy,Haven,Win,13,5,12,7,4,1.7142857142857142,55,21,136,170,5,Sentinel,8,7
404,7,2,Diamond 1,9/8/2023,Cypher,Sunset,Loss,9,13,11,19,5,0.5789473684210527,-59,9,104,162,4,Sentinel,-4,4
318,7,1,Platinum 3,7/26/2023,Killjoy,Ascent,Loss,3,13,6,14,4,0.4285714285714285,-44,23,88,135,5,Sentinel,-10,1
186,6,3,Platinum 2,6/16/2023,Cypher,Lotus,Loss,4,13,7,16,2,0.4375,-59,23,85,135,3,Sentinel,-9,2
242,7,1,Gold 3,7/7/2023,Killjoy,Split,Win,13,6,14,12,7,1.1666666666666667,37,20,168,232,4,Sentinel,7,8
799,9,1,Diamond 3,8/6/2024,Cypher,Sunset,Loss,8,13,16,17,4,0.9411764705882352,-7,39,147,226,2,Sentinel,-5,5
460,7,3,Diamond 1,11/16/2023,Cypher,Split,Loss,11,13,11,19,8,0.5789473684210527,-17,15,132,168,4,Sentinel,-2,4
573,8,1,Diamond 2,2/7/2024,Cypher,Breeze,Win,13,6,17,9,6,1.8888888888888888,25,12,124,214,3,Sentinel,7,8
1635,9,1,Silver 3,8/7/2024,Omen,Haven,Win,7,4,8,10,10,0.8,29,87,96,8,10,Controller,3,1
498,7,3,Diamond 2,12/5/2023,Cypher,Bind,Loss,8,13,17,16,2,1.0625,24,18,157,247,1,Sentinel,-5,5
1736,8,2,Platinum 2,02/20/2026,Cypher,Fracture,Win,14,3,13,10,7,1.3,47,97,145,164,7,Sentinel,11,7
387,7,2,Diamond 1,8/30/2023,Killjoy,Haven,Win,13,5,17,9,4,1.8888888888888888,100,20,205,274,3,Sentinel,8,9
623,8,2,Ascendant 2,3/14/2024,Cypher,Ascent,Win,15,13,12,20,6,0.6,-48,27,73,116,5,Sentinel,2,4
951,9,2,Ascendant 2,10/14/2024,Cypher,Sunset,Loss,8,13,11,17,2,0.6470588235294118,-35,42,112,162,4,Sentinel,-5,3
1985,9,2,Ascendant 1,8/17/2024,Omen,Pearl,Draw,11,11,0,15,4,0.0,29,28,234,202,10,Controller,0,6
32,6,3,Gold 1,4/28/2023,Cypher,Pearl,Win,14,12,17,20,6,0.85,-5,12,136,207,3,Sentinel,2,6
353,7,1,Diamond 1,8/19/2023,Killjoy,Ascent,Win,13,11,18,14,5,1.2857142857142858,32,28,144,214,3,Sentinel,2,6
419,7,2,Platinum 3,9/10/2023,Killjoy,Split,Loss,5,13,14,15,2,0.9333333333333332,7,35,144,220,3,Sentinel,-8,4
449,7,3,Diamond 1,11/7/2023,Killjoy,Ascent,Loss,9,13,19,15,5,1.2666666666666666,25,16,159,250,2,Sentinel,-4,6
641,8,2,Ascendant 2,3/21/2024,Cypher,Sunset,Loss,9,13,15,15,1,1.0,3,31,131,184,3,Sentinel,-4,4
70,6,3,Gold 3,5/8/2023,Cypher,Bind,Win,13,5,17,11,9,1.5454545454545454,58,17,167,254,2,Sentinel,8,9
204,6,3,Platinum 3,6/21/2023,Cypher,Lotus,Loss,8,13,14,16,2,0.875,-12,35,128,192,3,Sentinel,-5,4
1525,9,1,Placement,02/24/2026,Killjoy,Breeze,Win,5,4,16,9,3,1.7777777777777777,-46,62,60,206,8,Sentinel,1,6
915,9,2,Ascendant 2,9/22/2024,Cypher,Abyss,Win,13,7,7,10,6,0.7,-34,21,67,99,5,Sentinel,6,4
939,9,2,Ascendant 1,10/6/2024,Killjoy,Lotus,Loss,9,13,25,16,2,1.5625,80,25,208,324,1,Sentinel,-4,8
262,7,1,Platinum 1,7/13/2023,Killjoy,Haven,Loss,2,13,7,14,1,0.5,-63,11,93,152,3,Sentinel,-11,2
477,7,3,Diamond 1,11/25/2023,Cypher,Bind,Loss,8,13,12,16,4,0.75,-26,21,111,147,4,Sentinel,-5,3
1206,8,3,Platinum 2,5/18/2023,Astra,Breeze,Win,8,0,2,3,4,0.6666666666666666,-48,95,70,173,10,Controller,8,7
705,8,3,Ascendant 1,6/10/2024,Viper,Icebox,Win,13,6,16,10,5,1.6,46,43,150,238,3,Controller,7,8
368,7,1,Diamond 1,8/22/2023,Killjoy,Haven,Loss,7,13,10,17,5,0.5882352941176471,-25,15,118,159,4,Sentinel,-6,3
796,9,1,Diamond 3,8/5/2024,Cypher,Lotus,Win,14,12,22,14,7,1.5714285714285714,44,42,156,228,2,Sentinel,2,7
433,7,2,Placement,10/28/2023,Cypher,Lotus,Loss,13,15,23,20,2,1.15,-2,23,136,226,1,Sentinel,-2,6
1023,6,3,Platinum 3,8/9/2024,Omen,Pearl,Win,15,5,9,3,4,3.0,-3,8,6,96,1,Controller,10,5
1947,9,1,Silver 2,2/2/2024,Cypher,Bind,Win,13,5,0,20,2,0.0,-40,32,192,203,10,Sentinel,8,8
1364,8,2,Silver 2,7/24/2024,Breach,Split,Draw,8,8,20,1,7,20.0,-18,16,39,216,2,Initiator,0,6
1774,8,3,Gold 1,7/27/2023,Cypher,Breeze,Loss,8,12,9,6,9,1.5,11,71,38,18,7,Sentinel,-4,0
1635,6,1,Silver 3,7/31/2023,KAY/O,Pearl,Win,12,7,16,16,6,1.0,-40,10,67,0,9,Initiator,5,2
173,6,3,Platinum 2,6/12/2023,Cypher,Bind,Win,13,6,23,10,7,2.3,83,11,179,331,1,Sentinel,7,11
68,6,3,Gold 3,5/8/2023,Cypher,Haven,Loss,6,13,23,15,3,1.5333333333333334,47,15,196,333,1,Sentinel,-7,7
465,7,3,Diamond 1,11/18/2023,Killjoy,Haven,Win,15,13,26,16,3,1.625,67,17,177,271,1,Sentinel,2,8
281,7,1,Platinum 1,7/17/2023,Cypher,Lotus,Win,13,8,18,12,7,1.5,16,25,156,231,3,Sentinel,5,8
317,7,1,Platinum 3,7/26/2023,Killjoy,Ascent,Loss,4,13,6,14,1,0.4285714285714285,-62,10,80,119,5,Sentinel,-9,1
1042,8,1,Ascendant 1,4/21/2023,Cypher,Split,Win,8,0,7,5,6,1.4,-48,40,160,105,10,Sentinel,8,5
736,8,3,Ascendant 1,6/24/2024,Cypher,Haven,Loss,9,13,14,13,1,1.0769230769230769,-14,38,101,160,4,Sentinel,-4,4
723,8,3,Ascendant 1,6/22/2024,Cypher,Sunset,Win,13,9,12,17,3,0.7058823529411765,-32,41,106,146,4,Sentinel,4,5
438,7,3,Diamond 1,11/3/2023,Cypher,Bind,Loss,10,13,16,16,5,1.0,-40,16,100,188,3,Sentinel,-3,4
783,9,1,Diamond 3,7/31/2024,Cypher,Haven,Loss,11,13,25,16,2,1.5625,66,35,197,286,1,Sentinel,-2,7
1548,7,2,Silver 2,5/30/2023,Breach,Pearl,Draw,4,4,3,2,6,1.5,-28,82,75,79,7,Initiator,0,2
1978,7,2,Gold 2,8/22/2023,Astra,Ascent,Win,12,3,15,13,0,1.1538461538461535,-32,96,47,217,1,Controller,9,8
975,9,3,Diamond 3,10/30/2024,Cypher,Haven,Loss,3,13,12,13,4,0.9230769230769232,-4,17,145,240,2,Sentinel,-10,4
802,9,1,Diamond 3,8/7/2024,Cypher,Abyss,Win,13,9,23,11,7,2.090909090909091,80,23,186,287,1,Sentinel,4,9
1853,8,3,Platinum 1,7/30/2023,Cypher,Haven,Loss,2,11,6,9,3,0.6666666666666666,40,27,59,217,9,Sentinel,-9,4
578,8,1,Diamond 3,2/14/2024,Cypher,Ascent,Win,13,5,16,9,5,1.7777777777777777,43,24,132,241,3,Sentinel,8,9
1777,8,1,Platinum 2,6/8/2024,KAY/O,Lotus,Draw,9,9,3,8,8,0.375,35,90,27,216,9,Initiator,0,6
189,6,3,Platinum 3,6/16/2023,Cypher,Haven,Win,13,11,18,16,4,1.125,2,14,126,212,3,Sentinel,2,6
310,7,1,Platinum 3,7/24/2023,Cypher,Lotus,Win,13,11,19,15,4,1.2666666666666666,6,13,118,208,3,Sentinel,2,6
782,9,1,Diamond 3,7/30/2024,Killjoy,Icebox,Win,13,3,12,7,3,1.7142857142857142,54,33,127,200,4,Sentinel,10,8
748,9,1,Diamond 1,6/27/2024,Cypher,Lotus,Loss,11,13,21,14,3,1.5,48,27,162,254,2,Sentinel,-2,6
275,7,1,Gold 3,7/16/2023,Killjoy,Ascent,Win,13,4,13,7,5,1.8571428571428568,31,21,119,193,3,Sentinel,9,8
1312,8,1,Gold 2,6/24/2024,Breach,Breeze,Win,13,1,2,2,6,1.0,-10,79,86,262,7,Initiator,12,10
283,7,1,Platinum 1,7/17/2023,Cypher,Fracture,Loss,8,13,12,15,5,0.8,-1,17,128,184,4,Sentinel,-5,4
893,9,2,Ascendant 1,9/16/2024,Cypher,Abyss,Win,3,2,1,4,0,0.25,-67,25,66,69,5,Sentinel,1,2
320,7,1,Platinum 3,7/27/2023,Killjoy,Pearl,Win,13,6,20,12,3,1.6666666666666667,47,12,176,266,1,Sentinel,7,9
109,6,3,Gold 3,5/20/2023,Cypher,Lotus,Loss,12,14,25,21,4,1.1904761904761905,30,21,157,270,1,Sentinel,-2,7
306,7,1,Platinum 3,7/23/2023,Killjoy,Pearl,Loss,10,13,11,18,4,0.6111111111111112,-13,10,113,162,5,Sentinel,-3,4
950,9,2,Ascendant 2,10/14/2024,Killjoy,Icebox,Loss,8,13,13,14,1,0.9285714285714286,17,20,139,189,4,Sentinel,-5,4
1699,7,2,Platinum 2,5/23/2023,Cypher,Abyss,Win,14,11,12,12,5,1.0,11,32,181,223,3,Sentinel,3,7
212,6,3,Platinum 3,6/25/2023,Cypher,Bind,Win,13,4,14,7,5,2.0,85,24,155,220,3,Sentinel,9,8
1101,6,2,Diamond 2,4/15/2023,KAY/O,Breeze,Loss,8,15,9,14,9,0.6428571428571429,-15,0,51,256,0,Initiator,-7,5
551,8,1,Platinum 2,2/2/2024,Cypher,Breeze,Win,13,3,11,8,7,1.375,57,17,133,190,4,Sentinel,10,8
879,9,2,Ascendant 1,9/13/2024,Killjoy,Lotus,Win,13,1,12,5,2,2.4,63,29,144,227,4,Sentinel,12,9
1812,6,3,Silver 3,03/06/2026,Phoenix,Abyss,Win,7,3,11,12,8,0.9166666666666666,-19,86,44,73,3,Duelist,4,3
312,7,1,Platinum 3,7/24/2023,Killjoy,Pearl,Win,13,6,3,12,8,0.25,-60,10,55,74,5,Sentinel,7,4
1040,9,1,Ascendant 1,10/31/2024,Cypher,Abyss,Draw,10,10,4,4,6,1.0,-15,55,12,165,0,Sentinel,0,5
331,7,1,Platinum 3,7/29/2023,Cypher,Fracture,Loss,13,15,25,19,5,1.3157894736842106,19,27,157,233,1,Sentinel,-2,6
732,8,3,Ascendant 1,6/23/2024,Cypher,Ascent,Win,13,7,19,11,3,1.7272727272727273,60,39,152,266,3,Sentinel,6,9
